0.0005,0,0.9995,-0.1221,0.1221,0,450,18,-327,-0.0549,0.0494,-1.4832,0.99985,-0.00049,0.00046,-0.01297
0,0,0.9995,0.061,0,0,450,18,-327,-0.0824,0.0714,-1.4832,0.99985,-0.00073,0.00064,-0.01297
0,0,0.9995,0,0,0,450,18,-327,-0.0769,0.0714,-1.4832,0.99985,-0.0007,0.00064,-0.01297
0,0,0.9995,0,0,0.3052,450,18,-327,-0.0879,0.0769,-1.4722,0.99985,-0.00073,0.00067,-0.01288
0,0,1,0.1221,-0.061,0,450,18,-327,-0.0769,0.0659,-1.4777,0.99985,-0.00067,0.00061,-0.01288
0.001,0.002,1,0,0,0,450,18,-327,-0.033,0.033,-1.4777,0.99985,-0.00027,0.00027,-0.01288
0,0,1,-1.1597,0.9766,0,450,18,-327,-0.0439,0.0439,-1.4722,0.99985,-0.00037,0.0004,-0.01285
0.0005,0,0.9995,-0.1221,0.1831,-0.7935,450,18,-326,-0.0824,0.0769,-1.4996,0.99985,-0.0007,0.00067,-0.01309
0,0,0.9995,-0.1221,0.1831,-0.1221,450,20,-328,-0.0824,0.0769,-1.5436,0.99985,-0.0007,0.0007,-0.01346
0,0,0.999,0.2441,-0.061,0,450,19,-328,-0.0769,0.0824,-1.5491,0.99985,-0.00067,0.0007,-0.01352
0,0,0.9995,-0.1831,0.1831,0,450,20,-329,-0.0604,0.0714,-1.604,0.99985,-0.00055,0.00061,-0.01398
0,0,0.9995,-0.4883,0.4272,0,451,20,-329,-0.0714,0.0769,-1.604,0.99985,-0.00061,0.0007,-0.01401
0,0,1,-0.061,0,0,450,20,-328,-0.0714,0.0714,-1.626,0.99985,-0.00064,0.00064,-0.01422
0.002,0.0024,0.9995,0,0,-0.061,450,18,-328,0.011,0,-1.6479,0.99982,0.00012,0,-0.0144
0.0034,0.0024,0.9995,1.5869,-1.1597,-3.9673,449,20,-328,0.0824,-0.0439,-1.9116,0.99979,0.00073,-0.0004,-0.01666
0.0029,0.0024,0.9995,-0.9766,0.8545,-8.2397,449,31,-328,0.033,-0.022,-3.9001,0.99936,0.00027,-0.00021,-0.03403
0,-0.0024,1.0015,-0.3052,0.061,-25.9399,450,53,-329,-0.0989,0.0879,-7.5311,0.99777,-0.00082,0.00085,-0.06567
0.0054,0.0195,0.9995,-0.5493,-0.1221,-40.9546,441,93,-329,0.0494,-0.1044,-14.447,0.992,0.00031,-0.00095,-0.12573
0.0088,0.0117,0.9995,-0.1221,0.4883,-38.8184,426,151,-332,0.0055,-0.1538,-23.4064,0.97913,-0.00021,-0.00131,-0.20285
0.0107,0.0151,1.0005,-0.061,1.0376,-46.6309,406,197,-332,0,-0.2197,-30.7068,0.96423,-0.00052,-0.00183,-0.26477
0.0088,-0.0029,0.9985,-0.061,-0.5493,-35.7666,378,241,-330,0.033,-0.2417,-38.0786,0.94522,-0.0004,-0.00208,-0.3262
0.0103,-0.0039,0.999,0.6714,0.6714,-34.1797,348,273,-334,0.1428,-0.2802,-44.3573,0.92593,0.00021,-0.00275,-0.3775
0.0103,0.0034,0.999,-0.9766,0.7324,-35.7666,314,304,-333,0.1703,-0.3076,-51.026,0.9024,0.00018,-0.00308,-0.43073
0.0132,0.0073,1.0005,-0.1831,0.6104,-67.0776,255,341,-331,0.1154,-0.3131,-62.2925,0.85577,-0.00055,-0.00287,-0.51721
0.0195,0.0288,0.999,-0.6104,1.0986,-89.5386,158,375,-331,0.1538,-0.2527,-78.2227,0.77585,-0.00034,-0.00259,-0.63083
0.0034,-0.0234,1.001,-0.9766,1.0986,-83.8013,43,378,-331,0.1978,-0.1978,-94.9823,0.67563,-0.00009,-0.00244,-0.73715
0.0112,0.0034,0.9995,-2.1973,1.6479,-30.0293,-54,350,-328,0.3955,0.0494,-109.3964,0.57779,0.00238,-0.00256,-0.81607
0.0127,0.0107,1.0015,-1.1597,1.3428,-57.312,-114,315,-327,0.3735,0.0604,-119.4708,0.50391,0.00211,-0.00253,-0.86368
0.02,0.0146,1.001,-0.4883,0.4272,-61.0352,-157,280,-329,0.2802,0.1154,-126.7438,0.44812,0.00201,-0.00174,-0.89389
-0.0054,0.001,1,0.7935,-0.061,-43.8843,-181,256,-326,0.2307,0.1428,-131.1493,0.41345,0.00201,-0.00131,-0.91043
0.0068,0.0054,0.9995,0,0.6714,-48.0957,-222,194,-324,0.2472,0.3076,-143.4375,0.3136,0.00323,-0.00119,-0.94946
0.0059,0.0054,1,0.3052,0.1831,-38.147,-247,134,-323,0.2142,0.368,-153.3252,0.23062,0.00357,-0.0011,-0.97296
0.0059,0.0044,1,0.2441,0.2441,-26.1841,-260,83,-325,0.2252,0.3625,-161.2134,0.16312,0.00345,-0.00143,-0.98654
0.0059,0.0059,1,-0.061,0.2441,-33.2642,-265,45,-325,0.2856,0.2911,-167.3602,0.11005,0.00284,-0.0022,-0.99387
0.0059,0.0059,0.999,0.2441,0,-28.0151,-265,7,-323,0.2637,0.3021,-173.7653,0.05432,0.00278,-0.00214,-0.99844
0.0034,0.0107,0.9995,-0.6714,0.5493,-34.5459,-258,-39,-323,0.2692,0.3021,177.4731,-0.022,0.00259,-0.00238,-0.99969
0.0049,0.0029,0.9995,-0.3662,0.6714,-27.4658,-253,-68,-323,0.3296,0.2197,172.7161,-0.06348,0.00177,-0.00299,-0.99792
0.0073,0.0059,0.9985,-1.0376,1.2817,3.9673,-248,-86,-322,0.2802,0.1648,169.4037,-0.09229,0.00119,-0.00256,-0.99567
0.0054,0.0054,0.9995,-0.3662,0.3052,1.8311,-249,-80,-323,0.2911,0.1428,169.7278,-0.08948,0.00101,-0.00266,-0.99591
0.0059,0.0063,0.9995,-0.4272,0.6104,25.1465,-253,-67,-323,0.2417,0.1373,171.557,-0.07355,0.00104,-0.0022,-0.99722
0.0049,0.0107,0.999,-0.4883,-0.8545,48.8892,-262,-30,-324,0.1758,0.0659,177.7643,-0.01947,0.00058,-0.00156,-0.99976
0.0034,0,1.0005,-1.0986,0,76.5381,-265,49,-324,0.0714,0.011,-168.4644,0.10046,0.00015,-0.00061,-0.99487
0.0166,-0.0088,0.999,-1.3428,0.1831,84.2896,-247,142,-325,-0.1263,-0.0989,-152.4243,0.23825,-0.00113,0.00089,-0.97113
0.0127,0.0015,1.0005,0.1221,-0.061,58.96,-211,219,-323,-0.2966,-0.3186,-138.5431,0.35388,-0.00354,0.00143,-0.93521
0.0049,0.0005,0.999,0.7324,-2.0752,66.4673,-144,297,-325,-0.4504,-0.3296,-121.1462,0.49121,-0.00446,0.00201,-0.87094
0.0093,-0.0024,1.0005,0.5493,0.1831,46.6309,-85,337,-325,-0.5219,-0.368,-109.1162,0.5798,-0.00528,0.00186,-0.81467
0.0039,-0.0088,0.9995,-0.3662,0.2441,85.7544,-9,368,-326,-0.4834,-0.3131,-94.1089,0.68121,-0.00488,0.00122,-0.73196
0.0029,-0.0107,0.999,2.6245,2.7466,105.1025,111,380,-329,-0.434,-0.2252,-73.0975,0.80325,-0.00424,0.00064,-0.59552
0.0093,-0.0044,0.998,0.9766,-0.3052,25.5737,198,365,-330,-0.4559,-0.0934,-61.3312,0.86008,-0.00385,0.00128,-0.51001
0.0093,0.0112,0.9971,0.2441,0.1221,80.3833,242,346,-331,-0.2527,-0.0879,-52.9926,0.89487,-0.00235,0.00027,-0.44614
0.0078,-0.0039,0.9995,-1.709,1.2207,95.6421,329,287,-332,-0.3516,0.0549,-35.1617,0.95322,-0.00278,0.00137,-0.30206
0.0039,0.002,0.9995,-0.6714,0.7324,47.6074,396,207,-330,-0.423,0.1868,-19.8138,0.98502,-0.00333,0.00226,-0.17206
0.0015,-0.001,1,-0.6104,0.6104,-0.6104,416,174,-329,-0.4999,0.2802,-15.8807,0.99033,-0.004,0.00305,-0.13812
0.001,-0.0039,0.9995,0.2441,0.1221,-5.8594,413,184,-329,-0.5438,0.3241,-18.512,0.98691,-0.00424,0.00354,-0.16083
-0.0068,0.021,1.0005,-0.4883,0.2441,10.1318,413,183,-328,-0.5273,0.2417,-18.5669,0.98682,-0.00418,0.00287,-0.16132
0.0029,-0.0024,1.0015,1.5259,-5.188,7.2632,414,176,-330,-0.5438,-0.0494,-18.1,0.98746,-0.00476,0.00031,-0.15732
-0.002,-0.0508,1.0503,-7.8125,-0.3662,-25.3296,413,183,-327,-1.3074,-0.0879,-19.2371,0.98581,-0.01138,0.00113,-0.16708
-0.123,-0.2788,1,-86.2427,6.958,-30.0293,431,313,-262,-14.7052,3.642,-25.1147,0.96838,-0.11801,0.05859,-0.21155
0.002,-0.4141,0.6401,-58.5938,31.6772,4.6387,384,472,-163,-30.4926,0.6207,-30.8771,0.93027,-0.25208,0.07507,-0.25543
-0.1064,-0.6318,0.7495,-2.5635,4.5166,-21.5454,400,547,-38,-41.2756,3.9166,-35.0189,0.89548,-0.32632,0.13647,-0.2699
0.0005,-0.8735,0.5313,-79.5898,11.7798,9.2163,362,613,104,-59.2767,-0.791,-34.8596,0.82813,-0.4736,0.1424,-0.26358
-0.0254,-0.9614,0.1802,-49.6826,33.6304,-24.7803,352,617,332,-78.0524,1.2854,-44.4122,0.72177,-0.57962,0.24606,-0.28699
-0.0171,-0.9927,0.1655,-0.1831,-1.77,5.127,325,615,394,-80.4419,0.4395,-47.9993,0.69846,-0.58868,0.26535,-0.30826
-0.0039,-0.9785,0.1553,-0.1221,-1.5869,2.0142,328,614,394,-80.4199,0.6757,-48.5596,0.6976,-0.58661,0.26959,-0.31052
-0.0117,-0.9878,0.1567,-0.2441,0,-1.8311,329,612,399,-80.788,0.5988,-49.389,0.69327,-0.5871,0.27435,-0.31506
0.0005,-0.981,0.1567,-1.0376,-1.0986,0,327,614,398,-80.8429,0.3516,-50.0757,0.69052,-0.58643,0.27658,-0.32034
0.0005,-0.9854,0.1494,-1.5869,0.1831,-0.9155,330,611,400,-81.145,0.4724,-50.4657,0.68817,-0.58698,0.28012,-0.32132
-0.0039,-0.9814,0.1289,-7.0801,1.6479,-0.6104,327,610,407,-81.8976,0.2087,-51.1743,0.68164,-0.59048,0.28433,-0.32507
0.0122,-0.9888,0.0601,-23.7427,5.188,2.0142,321,597,442,-85.7483,-0.1648,-52.3663,0.6571,-0.61102,0.29926,-0.32422
0.0127,-0.9824,-0.0244,-15.5029,0.2441,0,314,578,497,-91.0492,-0.5164,-53.3881,0.62439,-0.63889,0.31772,-0.31763
-0.001,-0.9829,-0.0801,-24.5361,-2.1362,3.1128,317,555,532,-94.7351,-0.1483,-53.4705,0.60434,-0.65741,0.33023,-0.30554
-0.0029,-0.9653,-0.1704,-19.104,0.3662,0.5493,325,527,572,-99.5361,0.5054,-53.3276,0.57864,-0.68091,0.34515,-0.2868
-0.041,-0.9673,-0.2656,-27.2827,-3.3569,7.6904,326,495,612,-104.4745,0.5823,-53.7231,0.54807,-0.7038,0.35999,-0.27307
-0.0376,-0.939,-0.3418,-29.9072,-0.1831,0,340,451,650,-109.8248,1.9281,-53.6078,0.51913,-0.72583,0.37756,-0.24683
-0.0347,-0.8877,-0.4209,-29.4189,1.8311,-0.4883,342,407,689,-115.1532,1.9116,-53.3496,0.48526,-0.75009,0.3869,-0.22803
-0.0264,-0.835,-0.5361,-27.6489,1.0986,1.77,337,349,732,-122.0636,1.7413,-54.1187,0.43723,-0.77563,0.40454,-0.2084
-0.0449,-0.7754,-0.5488,-12.6953,2.0752,-8.3618,334,312,753,-125.5957,1.3788,-53.855,0.41232,-0.79034,0.40765,-0.19745
-0.0356,-0.7837,-0.6177,21.2402,-15.5029,-15.686,350,305,749,-126.2933,1.5656,-50.191,0.41412,-0.80521,0.38394,-0.18048
-0.0444,-0.877,-0.6323,-18.5547,0.6714,7.6294,358,322,737,-125.8099,1.0822,-48.587,0.41849,-0.80957,0.37018,-0.17966
0.0117,-0.7578,-0.5874,-20.5688,1.6479,-12.8784,341,300,755,-128.5895,-0.3241,-49.2792,0.39307,-0.81946,0.37454,-0.18314
-0.0107,-0.687,-0.7524,-50.0488,-11.5356,-0.5493,344,223,787,-137.5653,0.5109,-49.1089,0.33084,-0.84717,0.38885,-0.14658
0.0005,-0.4785,-0.8926,-64.209,12.0239,2.3804,320,81,824,-151.4081,-1.4063,-51.2402,0.21744,-0.87494,0.41626,-0.11746
0.0757,-0.3286,-0.9321,-41.9922,7.8125,4.8218,288,-31,836,-160.4938,-3.4332,-52.4158,0.13882,-0.88599,0.43051,-0.10123
0.0796,-0.1602,-0.9761,-40.2832,1.4648,13.6108,272,-130,822,-169.3597,-4.2792,-51.6742,0.06714,-0.89697,0.43048,-0.07385
0.1123,0.0068,-1.0015,-28.0151,10.7422,3.6011,249,-232,794,-178.8959,-5.9711,-51.8884,-0.01413,-0.8981,0.43646,-0.05103
0.1187,0.0024,-0.9829,-11.2305,4.1504,-1.3428,229,-272,779,178.4399,-6.8774,-51.5973,-0.0383,-0.89819,0.43512,-0.04813
0.146,0.1543,-0.9761,-18.6768,-1.4648,7.3853,213,-326,750,172.3315,-8.2123,-50.0427,-0.09064,-0.89969,0.42529,-0.03653
0.1172,0.2007,-0.958,-26.9775,5.0659,-1.2207,211,-366,721,168.1348,-8.0365,-48.5596,-0.12262,-0.90137,0.41458,-0.02118
0.1108,0.436,-0.9385,-90.9424,-13.855,10.376,220,-451,636,155.907,-6.839,-46.3348,-0.21442,-0.89255,0.39554,0.02829
0.0718,0.6548,-0.7612,-41.1987,-7.5073,-12.7563,243,-547,473,139.5593,-3.6859,-44.4617,-0.33112,-0.86389,0.36514,0.10272
-0.0083,0.7808,-0.6411,-72.0215,-65.6128,-7.2021,269,-574,370,131.2372,0.5273,-44.0552,-0.38101,-0.84497,0.33984,0.15872
-0.1611,0.9307,-0.3994,-49.9878,-22.3389,8.2397,310,-576,181,115.6641,8.3496,-46.8677,-0.46262,-0.78998,0.30017,0.2677
-0.1021,0.9277,-0.2007,-58.6548,-10.3149,15.9302,264,-570,50,104.4141,5.257,-48.576,-0.543,-0.73105,0.29907,0.28485
-0.0747,1.0547,-0.0137,-110.5957,-24.292,10.8643,237,-524,-74,91.4996,3.4717,-46.0602,-0.6333,-0.66718,0.26065,0.29285
-0.0757,0.9902,0.2554,-51.0864,11.5967,-14.0991,231,-432,-208,77.2449,3.4113,-43.2751,-0.71896,-0.5885,0.20844,0.30521
0.0244,0.8477,0.5498,-165.4053,-4.2114,43.0298,216,-276,-332,56.7169,-0.4669,-39.2377,-0.82947,-0.44617,0.16287,0.29364
0.0942,0.6021,0.8184,-74.5239,-5.7983,18.6768,185,-76,-409,37.5842,-5.5261,-35.4419,-0.90536,-0.29257,0.14142,0.27304
0.1309,0.415,0.8955,-60.3638,-12.5732,7.9956,162,79,-420,23.9117,-7.9156,-36.6888,-0.93082,-0.1749,0.12915,0.29358
0.1367,0.2417,0.9727,-36.499,4.5166,13.916,164,189,-404,14.2163,-8.0804,-36.4801,-0.94275,-0.09534,0.10507,0.30154
0.1479,0.1602,0.9922,-25.8789,4.5166,5.6763,178,238,-387,9.7504,-7.663,-36.9965,-0.94452,-0.0593,0.09009,0.31006
0.1333,0.0571,0.9985,-50.5981,-2.0752,4.0283,180,301,-363,2.9608,-7.8772,-38.6829,-0.94153,-0.00156,0.0733,0.32864
0.1343,-0.0415,0.9771,-12.8784,3.1128,5.0049,187,358,-335,-2.4445,-7.597,-39.4244,-0.93857,0.04242,0.05515,0.3378
0.1978,-0.1533,0.9888,-37.4756,-38.269,1.4648,177,413,-297,-9.4757,-10.6183,-39.4299,-0.93149,0.10852,0.05905,0.34192
0.2217,-0.2031,0.9624,-3.418,0.7935,-0.8545,150,441,-280,-11.4423,-12.5903,-41.5558,-0.92075,0.13138,0.06683,0.36108
0.2236,-0.2012,0.9775,4.5166,-14.0991,-0.2441,147,441,-279,-11.5576,-13.1836,-43.2257,-0.91452,0.1351,0.06934,0.37476
0.3354,-0.2485,0.9087,-9.0332,-45.5322,-10.7422,98,457,-269,-14.5679,-19.682,-43.0499,-0.90115,0.17844,0.11188,0.37872
0.6016,-0.2085,0.8306,1.709,-92.5293,-24.292,-39,454,-250,-13.7988,-34.3158,-46.181,-0.85861,0.22046,0.22437,0.40463
0.8018,-0.0791,0.5854,-6.2866,-129.2725,-12.6953,-227,426,-176,-10.4315,-53.6627,-52.5366,-0.77863,0.2717,0.36719,0.43008
0.9814,-0.0059,0.1152,3.1738,-126.5869,5.6152,-404,386,18,-17.5946,-82.8809,-46.4063,-0.64075,0.36322,0.556,0.38498
0.9434,-0.0386,-0.3599,21.9116,-161.377,-20.2026,-447,379,272,-176.38,-68.5657,109.704,-0.47537,0.46082,0.68546,0.30276
0.7368,-0.1143,-0.5435,20.874,-92.4683,-34.1187,-426,338,454,178.2916,-47.4554,117.4988,-0.33691,0.47989,0.77942,0.22034
0.2275,0.2925,-1.041,21.4844,-131.5918,-25.3296,-343,276,625,175.0067,-22.5439,124.9969,-0.1535,0.4599,0.86508,0.12802
-0.0391,0.127,-0.9663,-21.6675,-105.2856,6.4697,-121,268,771,174.6167,3.2684,119.6411,0.04822,0.50073,0.86377,0.02618
-0.501,-0.1963,-0.8442,84.7168,-74.7681,-83.8623,110,366,756,-169.1235,28.4381,128.8751,0.18097,0.43732,0.86044,-0.18835
-0.6846,-0.4121,-0.4634,18.5547,-151.4282,15.3198,253,464,649,-144.5032,49.5923,157.2858,0.33713,0.29553,0.82245,-0.34988
-0.915,-0.3696,-0.0288,69.2749,-48.4009,11.7188,463,495,442,-92.3291,68.8568,-151.1334,0.53735,0.23093,0.67377,-0.45148
-0.999,-0.1758,0.5762,52.3682,-172.5464,32.1045,571,453,187,-21.8848,59.4415,-79.519,0.71558,0.1846,0.47958,-0.47296
-0.6797,-0.0396,0.8701,3.1128,-118.8965,-7.5684,481,420,-112,-8.7286,29.7729,-67.9944,0.80975,0.08224,0.25351,-0.52261
-0.2095,-0.2402,0.9868,-44.2505,-63.9038,-11.5967,350,442,-204,-10.4755,13.5571,-64.5996,0.84152,-0.01379,0.14783,-0.51929
0.2236,-0.2988,1.0205,-84.8999,-250.5493,57.8613,219,501,-199,-19.7589,-6.5479,-55.6293,0.86526,-0.1778,0.03018,-0.46762
0.5073,-0.5186,0.4932,-55.542,-221.3135,-20.1416,-16,553,-128,-36.6339,-41.3745,-34.7607,0.8143,-0.3808,-0.23218,-0.37128
1.022,-0.3652,0.1992,15.8691,-106.1401,-79.0405,-272,537,86,-73.0481,-70.9332,-1.0052,0.65131,-0.48883,-0.46194,-0.35114
0.8301,-0.1265,-0.3521,-37.9028,-205.4443,-73.4863,-383,435,358,-169.8816,-62.4078,92.384,0.42462,-0.55673,-0.64645,-0.3028
0.4111,-0.0269,-0.8267,16.4795,-208.6792,-82.0923,-267,320,659,173.974,-22.7747,108.858,0.13043,-0.57785,-0.79019,-0.15659
-0.1621,0.2456,-1.0591,-81.0547,-145.813,39.7949,-45,273,789,169.9146,2.807,106.2543,-0.07224,-0.59573,-0.79791,-0.0556
-0.6909,0.2524,-0.7852,-16.4185,-255.4321,-0.8545,373,239,735,161.5924,43.1598,90.6097,-0.36267,-0.6037,-0.69388,0.14963
-0.9565,0.1802,-0.083,1.8921,-233.7036,-28.8086,651,285,378,110.2478,80.4419,32.8381,-0.56845,-0.4964,-0.53122,0.38483
-0.7329,-0.0103,0.6963,-2.6245,-170.105,-16.9678,644,313,39,13.0902,60.8972,-62.5507,-0.7019,-0.3454,-0.37927,0.49402
-0.4741,-0.2744,1.1382,-2.2583,-186.1572,-9.5215,395,412,-193,-6.004,23.3405,-75.9595,-0.77731,-0.08389,-0.1908,0.59348
0.1914,-0.2173,1.0996,0.5493,-181.1523,15.8081,156,465,-247,-11.3379,-7.8717,-63.9679,-0.83838,0.11981,0.00571,0.53159
0.7446,-0.2607,0.6445,-5.9814,-307.5562,16.7236,-149,482,-156,-21.3025,-51.0864,-47.016,-0.78122,0.32196,0.32208,0.42676
0.9214,-0.1128,-0.2881,-6.0425,-247.0703,-56.7627,-385,449,241,-157.9834,-69.4501,90.2637,-0.50702,0.49194,0.64847,0.28326
0.5781,-0.1455,-0.7227,-19.6533,-159.2407,-20.5688,-302,420,532,-172.5842,-36.2274,103.8208,-0.2821,0.56918,0.75885,0.14301
0.0415,0.106,-1.1445,-24.9634,-133.606,16.3574,-110,387,697,-177.5775,-6.5588,107.2211,-0.05853,0.59113,0.80417,0.01697
-0.6914,0.2085,-0.6147,-29.9072,-221.3135,52.3682,269,276,757,164.5532,30.1575,90.1263,0.27411,0.651,0.70197,-0.09027
-0.8691,0.4326,-0.0918,-69.8853,-259.2773,-40.1001,693,128,346,91.5436,64.5502,11.261,0.62436,0.56635,0.43011,-0.32294
-0.7285,0.188,0.708,-81.2378,-149.1089,-16.5405,618,235,-77,16.4246,44.3848,-55.5194,0.78574,0.29117,0.2692,-0.47458
-0.2056,-0.209,1.0469,-12.085,-120.7886,-40.8936,348,416,-221,-7.6904,12.0355,-63.2648,0.84845,-0.00189,0.12402,-0.5144
0.4229,-0.3286,0.9336,-2.1973,-247.6807,6.5918,92,517,-189,-20.3467,-20.907,-55.6128,0.84113,-0.23697,-0.07693,-0.47989
1.0112,-0.2588,0.3638,-38.5742,-215.9424,8.3618,-252,485,-55,-40.1056,-67.7527,-27.0209,0.71353,-0.39914,-0.4426,-0.36807
0.8911,-0.1719,-0.46,-29.4189,-185.4858,-26.3062,-349,473,341,-160.5157,-58.9966,87.1381,0.44116,-0.564,-0.65158,-0.25012
0.5732,-0.1387,-0.7778,-34.6069,-91.1865,-5.6152,-249,435,575,-173.2654,-35.1837,92.8894,0.25723,-0.64273,-0.70184,-0.16733
0.4204,0.0308,-0.9727,1.8921,11.8408,10.1929,-157,401,668,-178.2587,-27.702,87.616,0.17633,-0.698,-0.67465,-0.16254
0.5361,-0.293,-0.8882,-62.3779,96.3745,56.7017,-197,402,643,-176.6876,-39.7321,75.8936,0.23032,-0.7352,-0.58585,-0.25113
0.8491,0.0205,-0.4648,-125.1831,66.04,24.231,-251,343,650,-175.2979,-62.2156,40.0232,0.20966,-0.79648,-0.31265,-0.47302
0.8984,0.0269,-0.4146,-117.7979,-28.0762,44.7388,-262,194,718,173.1335,-64.1711,28.2678,0.08032,-0.82779,-0.17572,-0.52658
0.8794,0.3638,-0.5049,-165.5884,-24.1089,131.5918,-244,-48,749,150.4358,-63.512,15.7599,-0.14505,-0.8327,0.02026,-0.53384
0.9014,-0.0713,-0.04,-40.2222,31.6772,12.8174,-324,-72,690,-175.4187,-75.8771,-26.6748,-0.11111,-0.77234,0.15793,-0.60504
1.022,0.2715,0.1143,-50.9033,57.0068,6.7749,-339,-195,636,170.321,-75.9045,-32.4646,-0.23517,-0.73975,0.26944,-0.56982
1.0605,0.0269,-0.0151,-249.6338,6.6528,-1.8921,-362,-312,513,157.8461,-76.5802,-41.3525,-0.35577,-0.6785,0.38333,-0.51572
0.7949,0.4399,-0.0391,-428.5278,-135.6201,144.4702,-392,-373,187,137.6971,-77.4591,-70.697,-0.56714,-0.46271,0.60501,-0.31314
0.6729,0.0132,-0.0439,-314.7583,63.8428,-93.75,-494,-163,56,164.7894,-75.4047,-130.3088,-0.59412,-0.25595,0.74557,-0.15967
0.9272,0.2788,-0.106,-207.2144,34.668,-16.4795,-468,-32,-79,104.1394,-77.3383,-105.8588,-0.6825,-0.06467,0.72284,0.08578
0.9844,0.0762,0.1587,-97.9004,-19.5313,34.8511,-431,148,-124,47.45,-79.5026,-80.0079,-0.70444,0.13943,0.64731,0.25528
1.0059,0.1094,0.1143,-2.5635,13.5498,1.4038,-426,211,-104,36.2274,-80.3265,-77.6733,-0.69138,0.19946,0.6265,0.29922
0.9868,0.0854,0.1836,1.9531,4.1504,0.6714,-416,214,-118,31.1023,-79.0466,-76.8109,-0.68823,0.21887,0.60892,0.32788
0.9971,0.0981,0.1748,4.8828,1.0376,0.5493,-414,212,-120,31.2451,-79.1235,-79.8267,-0.67941,0.23441,0.6037,0.34476
0.9565,0.0742,0.1675,-62.8052,95.52,-23.0103,-392,228,-146,19.682,-72.9767,-75.9485,-0.68686,0.25223,0.54642,0.40726
0.6025,-0.0938,0.7671,-69.3359,195.1294,-9.3384,-184,340,-261,-2.4445,-39.5288,-74.718,-0.74338,0.22116,0.2565,0.57666
0.1411,-0.0874,1.0796,19.7754,67.4438,12.5122,120,401,-303,-4.9933,-7.9541,-78.9642,-0.76721,0.07758,0.02582,0.63602
0.0278,-0.021,1.0396,22.3999,25.8789,-21.5454,210,376,-314,-1.7084,0.0165,-80.0299,-0.76572,0.01132,-0.0097,0.64291
0.0083,0.0273,1.0176,3.2959,8.606,27.3438,221,349,-329,0.7471,-0.6482,-75.6299,-0.78992,-0.00165,0.00845,0.61304
0.0366,-0.0044,1.0063,0.9766,-1.4038,-7.2021,212,362,-325,-1.3458,-1.7084,-74.5258,-0.79553,0.01837,0.00476,0.60547
0.0298,-0.0039,0.9736,2.6245,0.1831,1.5259,209,362,-326,-0.9283,-1.4667,-73.136,-0.80292,0.01416,0.00543,0.59576
0.0762,-0.0527,1.002,0.061,-6.2866,-2.3804,195,356,-332,-0.39,-3.5431,-70.7245,-0.81497,0.02069,0.02322,0.57852
0.1353,0.0366,0.9111,29.6631,13.916,-5.3101,205,367,-323,-1.5216,-2.2906,-68.736,-0.82495,0.02225,0.009,0.56454
0.105,-0.1118,0.873,-45.2881,13.9771,-15.8691,189,414,-294,-7.2839,-2.8345,-70.3894,-0.8143,0.06613,-0.01639,0.57629
0.0005,-0.2075,1.0103,2.1362,8.9722,-0.9155,199,462,-255,-11.3049,-1.0327,-69.939,-0.81485,0.08585,-0.04907,0.57104
0.0005,-0.1929,1.2007,24.9634,-7.5073,-9.6436,211,459,-255,-10.3217,0.5219,-70.7794,-0.81207,0.07068,-0.05579,0.57645
-0.0273,-0.1572,0.9858,37.3535,-27.9541,-6.8359,195,436,-278,-7.0148,-1.7249,-70.3125,-0.81534,0.05869,-0.02295,0.57541
0.0557,-0.0562,0.9253,22.644,-23.6206,4.3945,163,396,-313,-3.1421,-4.7131,-69.5709,-0.81955,0.04599,0.01813,0.57074
0.0923,0.062,0.9238,15.1367,1.2207,-5.4321,147,346,-345,2.1204,-5.5811,-69.884,-0.81906,0.01273,0.05048,0.57123
0.1143,-0.0107,1.2593,6.7749,49.7437,9.5825,155,315,-362,5.246,-4.5319,-68.5986,-0.82553,-0.0155,0.05844,0.56094
0.0122,0.0654,0.9824,-7.4463,4.1504,3.6621,198,323,-349,3.252,-0.4504,-67.3517,-0.83182,-0.02142,0.01901,0.55417
0.0342,0.001,1.0039,2.1362,-0.6714,-3.479,217,355,-328,-0.1758,0,-65.0281,-0.84317,0.00128,-0.00082,0.53748
0.0044,-0.001,0.9995,-0.6714,-0.4883,-0.6714,220,355,-327,-0.2252,0.0055,-63.5504,-0.85004,0.00165,-0.0011,0.52658
0.0107,-0.0005,0.9985,-0.7324,0.1221,0.6714,220,355,-327,-0.1978,-0.1648,-62.8802,-0.85309,0.00223,0.00034,0.52161
0.0059,-0.0005,0.9995,0.2441,0,0.2441,221,355,-327,-0.1593,-0.1263,-62.0123,-0.85703,0.00177,0.00024,0.51511
0.0063,-0.0005,0.9995,-0.061,0.1221,0.4272,221,354,-329,-0.1428,-0.1538,-61.3257,-0.86011,0.0018,0.00049,0.50995
0.0049,-0.001,0.9995,0.061,0,-0.2441,223,355,-329,-0.1428,-0.1538,-60.7709,-0.86255,0.0018,0.00052,0.50583
